cluster_id	unit	shared_type	rows	bytes	regclean_rows	bands	sym	billed	fuzzy	n_charged	nreg	src
39	default/Accomplishment		1	2584	0	16+	?Configure@Accomplishment@@QAAXPAVDataArray@@@Z	2584	35.361	567	145	src/band3/meta_band/Accomplishment.cpp
40	default/GemTrack	GemTrack	4	2580	2	16+,7-15,<=3	?DrawTrackElements@GemTrack@@QAAXHH@Z	1432	97.718	30	12	src/band3/bandtrack/GemTrack.cpp
40	default/GemTrack	GemTrack	4	2580	2	16+,7-15,<=3	?DrawBeatLine@GemTrack@@QAAXVSymbol@@HH_N@Z	684	95.731	13	0	src/band3/bandtrack/GemTrack.cpp
40	default/GemTrack	GemTrack	4	2580	2	16+,7-15,<=3	?DrawBeatLines@GemTrack@@QAAXHH@Z	448	93.527	36	37	src/band3/bandtrack/GemTrack.cpp
40	default/GemTrack	GemTrack	4	2580	2	16+,7-15,<=3	?SetInCoda@GemTrack@@QAAX_N@Z	16	75.000	1	0	src/band3/bandtrack/GemTrack.cpp
41	default/TourDescPanel	TourDescProvider	2	2560	0	16+	?UpdateExtendedCustom@TourDescProvider@@UBAXHHPAVObject@Hmx@@@Z	1944	88.660	185	183	src/band3/tour/TourDescPanel.cpp
41	default/TourDescPanel	TourDescProvider	2	2560	0	16+	?Mat@TourDescProvider@@UBAPAVRndMat@@HHPAVUIListMesh@@@Z	616	65.955	72	7	src/band3/tour/TourDescPanel.cpp
42	default/CalibrationPanel	CalibrationPanel	2	2472	0	16+,7-15	?OnInitializeContent@CalibrationPanel@@QAA?AVDataNode@@PAVDataArray@@@Z	1668	98.945	8	4	src/band3/meta_band/CalibrationPanel.cpp
42	default/CalibrationPanel	CalibrationPanel	2	2472	0	16+,7-15	?UpdateLabel@CalibrationPanel@@QAAXXZ	804	86.965	44	20	src/band3/meta_band/CalibrationPanel.cpp
43	default/SongSortMgr	SongSortMgr	3	2444	0	16+,7-15	?DoesOfferMatchFilter@SongSortMgr@@QBA_NPAVStoreOffer@@PBVSongFilter@1@VSymbol@@@Z	1416	88.653	125	98	src/band3/meta_band/SongSortMgr.cpp
43	default/SongSortMgr	SongSortMgr	3	2444	0	16+,7-15	?DoesSongMatchFilter@SongSortMgr@@QBA_NHPBVSongFilter@1@VSymbol@@@Z	568	97.028	10	1	src/band3/meta_band/SongSortMgr.cpp
43	default/SongSortMgr	SongSortMgr	3	2444	0	16+,7-15	?IntersectFilter@SongFilter@SongSortMgr@@QAAXPAV12@@Z	460	96.200	19	5	src/band3/meta_band/SongSortMgr.cpp
44	default/system/bandobj/BandTrack	BandTrack	2	2356	0	16+	?DisablePlayer@BandTrack@@UAAXH@Z	1240	67.235	167	66	src/system/bandobj/BandTrack.cpp
44	default/system/bandobj/BandTrack	BandTrack	2	2356	0	16+	?Reset@BandTrack@@UAAXXZ	1116	78.136	81	16	src/system/bandobj/BandTrack.cpp
45	default/PracticePanel	PracticePanel	3	2280	0	16+	?Poll@PracticePanel@@UAAXXZ	1656	98.630	20	12	src/band3/game/PracticePanel.cpp
45	default/PracticePanel	PracticePanel	3	2280	0	16+	?Enter@PracticePanel@@UAAXXZ	432	57.731	64	15	src/band3/game/PracticePanel.cpp
45	default/PracticePanel	PracticePanel	3	2280	0	16+	?Exit@PracticePanel@@UAAXXZ	192	67.667	24	5	src/band3/game/PracticePanel.cpp
46	default/VocalNoteList	VocalNoteList	3	2204	0	16+	?NotesDone@VocalNoteList@@QAAXABVTempoMap@@_N@Z	1836	83.675	217	145	src/system/beatmatch/VocalNoteList.cpp
46	default/VocalNoteList	VocalNoteList	3	2204	0	16+	?GenerateLegalFreestyleSections@VocalNoteList@@QBAXAAV?$vector@U?$pair@MM@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@MM@stlpmtx_std@@@2@@stlpmtx_std@@@Z	200	57.540	44	16	src/system/beatmatch/VocalNoteList.cpp
46	default/VocalNoteList	VocalNoteList	3	2204	0	16+	?NextNote@VocalNoteList@@QBAPAVVocalNote@@M@Z	168	76.357	19	11	src/system/beatmatch/VocalNoteList.cpp
47	default/BandCharacter		1	2180	0	16+	??0BandCharacter@@QAA@XZ	2180	77.965	208	75	src/system/bandobj/BandCharacter.cpp
48	default/Character	Character	5	2120	0	16+,7-15	?PostLoad@Character@@UAAXAAVBinStream@@@Z	1440	60.383	280	130	src/system/char/Character.cpp
48	default/Character	Character	5	2120	0	16+,7-15	?SyncObjects@Character@@UAAXXZ	340	64.271	40	9	src/system/char/Character.cpp
48	default/Character	Character	5	2120	0	16+,7-15	?UnhookShadow@Character@@IAAXXZ	196	71.837	37	32	src/system/char/Character.cpp
48	default/Character	Character	5	2120	0	16+,7-15	??$__destroy_mv_srcs@V?$reverse_iterator@PAV?$ObjVector@ULod@Character@@@@@stlpmtx_std@@V?$ObjVector@ULod@Character@@@@@stlpmtx_std@@YAXV?$reverse_iterator@PAV?$ObjVector@ULod@Character@@@@@0@0PAV?$ObjVector@ULod@Character@@@@@Z	72	22.222	18	3	src/system/char/Character.cpp
48	default/Character	Character	5	2120	0	16+,7-15	?resize@?$ObjVector@ULod@Character@@@@QAAXI@Z	72	70.944	11	3	src/system/char/Character.cpp
49	default/StandardStream	StandardStream	4	2092	1	16+,7-15	?InitInfo@StandardStream@@QAAXHH_NH@Z	872	66.858	180	127	src/system/synth/StandardStream.cpp
49	default/StandardStream	StandardStream	4	2092	1	16+,7-15	?ConsumeData@StandardStream@@QAAHPAPAXHH@Z	616	96.279	25	11	src/system/synth/StandardStream.cpp
49	default/StandardStream	StandardStream	4	2092	1	16+,7-15	?PollStream@StandardStream@@QAAXXZ	408	98.069	9	0	src/system/synth/StandardStream.cpp
49	default/StandardStream	StandardStream	4	2092	1	16+,7-15	?SetJump@StandardStream@@UAAXMMPBD@Z	196	23.735	53	11	src/system/synth/StandardStream.cpp
50	default/system/rndobj/Utl		1	1980	0	16+	?ResetNormals@@YAXPAVRndMesh@@@Z	1980	86.804	228	201	src/system/rndobj/Utl.cpp
51	default/Shader		1	1936	0	16+	?CalcShaderOpts@RndShaderMultimesh@@MAA_KPAVNgMat@@W4ShaderType@@_N@Z	1936	15.579	561	143	src/system/rndobj/Shader.cpp
52	default/Bitmap	RndBitmap	5	1920	0	16+,7-15	?PixelOffset@RndBitmap@@ABAHHHAA_N@Z	820	74.410	135	130	src/system/rndobj/Bitmap.cpp
52	default/Bitmap	RndBitmap	5	1920	0	16+,7-15	?ConvertColor@RndBitmap@@ABAXPBEAAE111@Z	344	94.767	11	6	src/system/rndobj/Bitmap.cpp
52	default/Bitmap	RndBitmap	5	1920	0	16+,7-15	?NearestColor@RndBitmap@@ABAEEEEE@Z	284	94.197	33	28	src/system/rndobj/Bitmap.cpp
52	default/Bitmap	RndBitmap	5	1920	0	16+,7-15	?DxtColor@RndBitmap@@ABAXHHAAE000@Z	256	92.109	12	8	src/system/rndobj/Bitmap.cpp
52	default/Bitmap	RndBitmap	5	1920	0	16+,7-15	?LoadHeader@RndBitmap@@AAAAAVBinStream@@AAV2@AAE@Z	216	49.981	32	7	src/system/rndobj/Bitmap.cpp
53	default/TexBlender		1	1880	0	16+	?DrawShowing@RndTexBlender@@UAAXXZ	1880	77.013	243	126	src/system/rndobj/TexBlender.cpp
54	default/UIComponent	UIComponent	3	1860	0	16+	?Update@UIComponent@@UAAXXZ	1192	95.372	26	13	src/system/ui/UIComponent.cpp
54	default/UIComponent	UIComponent	3	1860	0	16+	?SetTypeDef@UIComponent@@UAAXPAVDataArray@@@Z	500	82.296	32	11	src/system/ui/UIComponent.cpp
54	default/UIComponent	UIComponent	3	1860	0	16+	?Copy@UIComponent@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	168	31.548	43	9	src/system/ui/UIComponent.cpp
55	default/BandSongMgr	BandSongMgr	8	1796	0	16+,4-6,7-15	?SongAudioData@BandSongMgr@@UBAPAVSongInfo@@H@Z	444	58.811	71	30	src/band3/meta_band/BandSongMgr.cpp
55	default/BandSongMgr	BandSongMgr	8	1796	0	16+,4-6,7-15	?ReadCachedMetadataFromStream@BandSongMgr@@UAAXAAVBinStream@@H@Z	400	53.540	80	27	src/band3/meta_band/BandSongMgr.cpp
55	default/BandSongMgr	BandSongMgr	8	1796	0	16+,4-6,7-15	?AllowContentToBeAdded@BandSongMgr@@UAA_NPAVDataArray@@W4ContentLocT@@@Z	332	55.627	42	4	src/band3/meta_band/BandSongMgr.cpp
55	default/BandSongMgr	BandSongMgr	8	1796	0	16+,4-6,7-15	?RankTierToken@BandSongMgr@@QBA?AVSymbol@@H@Z	224	24.964	58	19	src/band3/meta_band/BandSongMgr.cpp
55	default/BandSongMgr	BandSongMgr	8	1796	0	16+,4-6,7-15	?AddSongData@BandSongMgr@@UAAXPAVDataArray@@PAVDataLoader@@W4ContentLocT@@@Z	152	66.079	25	11	src/band3/meta_band/BandSongMgr.cpp
55	default/BandSongMgr	BandSongMgr	8	1796	0	16+,4-6,7-15	?SongCacheNeedsWrite@BandSongMgr@@UBA_NXZ	96	88.750	5	1	src/band3/meta_band/BandSongMgr.cpp
55	default/BandSongMgr	BandSongMgr	8	1796	0	16+,4-6,7-15	?GetNumVocalParts@BandSongMgr@@QBAHVSymbol@@@Z	88	85.000	10	5	src/band3/meta_band/BandSongMgr.cpp
55	default/BandSongMgr	BandSongMgr	8	1796	0	16+,4-6,7-15	?ClearSongCacheNeedsWrite@BandSongMgr@@UAAXXZ	60	20.600	15	2	src/band3/meta_band/BandSongMgr.cpp
56	default/Console	RndConsole	2	1756	0	16+	?OnMsg@RndConsole@@AAA_NABVKeyboardKeyMsg@@@Z	1500	33.859	394	140	src/system/rndobj/Console.cpp
56	default/Console	RndConsole	2	1756	0	16+	?insert@?$list@UBreakpoint@RndConsole@@V?$StlNodeAlloc@UBreakpoint@RndConsole@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UBreakpoint@RndConsole@@U?$_Nonconst_traits@UBreakpoint@RndConsole@@@stlpmtx_std@@@2@U32@ABUBreakpoint@RndConsole@@@Z	256	18.766	62	10	src/system/rndobj/Console.cpp
57	default/LayerDir	LayerDir	2	1700	1	16+,4-6	?RefreshLayer@LayerDir@@QAAXAAVLayer@1@_N@Z	1588	96.033	76	23	src/system/bandobj/LayerDir.cpp
57	default/LayerDir	LayerDir	2	1700	1	16+,4-6	?NewObject@LayerDir@@SAPAVObject@Hmx@@XZ	112	86.929	6	0	src/system/bandobj/LayerDir.cpp
58	default/Lit_NG	NgLight	2	1696	0	16+,7-15	?SphereConeTest@NgLight@@IAA_NABVVector3@@M@Z	1236	50.032	314	259	src/system/rndobj/Lit_NG.cpp
58	default/Lit_NG	NgLight	2	1696	0	16+,7-15	?SetShadowTransforms@NgLight@@IAAXXZ	460	97.513	8	5	src/system/rndobj/Lit_NG.cpp
59	default/BoxMap	BoxMapLighting	5	1696	0	16+	?ApplyQueuedLights@BoxMapLighting@@QBAXPIAVColor@Hmx@@PBVVector3@@@Z	520	49.777	138	153	src/system/rndobj/BoxMap.cpp
59	default/BoxMap	BoxMapLighting	5	1696	0	16+	?ApplyLight@BoxMapLighting@@ABAXABV?$BoxLightArray@ULightParams_Spot@BoxMapLighting@@$0DC@@@ABVVector3@@@Z	360	61.056	85	76	src/system/rndobj/BoxMap.cpp
59	default/BoxMap	BoxMapLighting	5	1696	0	16+	?ApplyLight@BoxMapLighting@@ABAXABV?$BoxLightArray@ULightParams_Point@BoxMapLighting@@$0DC@@@ABVVector3@@@Z	332	68.783	73	82	src/system/rndobj/BoxMap.cpp
59	default/BoxMap	BoxMapLighting	5	1696	0	16+	?CacheData@BoxMapLighting@@QAA_NAAULightParams_Spot@1@@Z	316	80.000	48	50	src/system/rndobj/BoxMap.cpp
59	default/BoxMap	BoxMapLighting	5	1696	0	16+	?ApplyLight@BoxMapLighting@@ABAXABV?$BoxLightArray@ULightParams_Directional@BoxMapLighting@@$0DC@@@@Z	168	81.524	30	30	src/system/rndobj/BoxMap.cpp
60	default/LightPreset	LightPreset	4	1676	2	16+,<=3	?SetFrameEx@LightPreset@@QAAXMM_N@Z	816	83.574	54	17	src/system/world/LightPreset.cpp
60	default/LightPreset	LightPreset	4	1676	2	16+,<=3	?_M_insert_overflow_aux@?$vector@USpotlightDrawerEntry@LightPreset@@V?$StlNodeAlloc@USpotlightDrawerEntry@LightPreset@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUSpotlightDrawerEntry@LightPreset@@ABU34@ABU__false_type@2@I_N@Z	396	94.323	16	0	src/system/world/LightPreset.cpp
60	default/LightPreset	LightPreset	4	1676	2	16+,<=3	??$PropSync@USpotlightEntry@LightPreset@@@@YA_NAAV?$ObjVector@USpotlightEntry@LightPreset@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	356	96.371	24	22	src/system/world/LightPreset.cpp
60	default/LightPreset	LightPreset	4	1676	2	16+,<=3	?ApplyState@LightPreset@@IAAXABUKeyframe@1@@Z	108	92.407	3	0	src/system/world/LightPreset.cpp
61	default/system/bandobj/BandHeadShaper	BandHeadShaper	2	1624	0	16+	?Init@BandHeadShaper@@SAXXZ	1144	98.881	41	44	src/system/bandobj/BandHeadShaper.cpp
61	default/system/bandobj/BandHeadShaper	BandHeadShaper	2	1624	0	16+	?AddFrame@BandHeadShaper@@QAAXPBDHM@Z	480	60.633	84	40	src/system/bandobj/BandHeadShaper.cpp
62	default/Synapse_dsp		1	1620	0	16+	??0Synapse@0DSP@@QAA@M@Z	1620	85.694	162	77	src/system/synth_xbox/Synapse_dsp.cpp
63	default/RockCentral	RockCentral	3	1612	0	16+	?OnMsg@RockCentral@@QAA?AVDataNode@@ABVServerStatusChangedMsg@@@Z	1024	94.016	61	45	src/band3/net_band/RockCentral.cpp
63	default/RockCentral	RockCentral	3	1612	0	16+	?DataPointToQString@RockCentral@@SAXABVDataPoint@@AAVString@Quazal@@@Z	460	89.557	43	24	src/band3/net_band/RockCentral.cpp
63	default/RockCentral	RockCentral	3	1612	0	16+	?CancelOutstandingCalls@RockCentral@@QAAXPAVObject@Hmx@@@Z	128	7.031	32	2	src/band3/net_band/RockCentral.cpp
64	default/Geo		1	1580	0	16+	?MakeBSPTree@@YA_NAAPAVBSPNode@@AAV?$list@VBSPFace@@V?$StlNodeAlloc@VBSPFace@@@stlpmtx_std@@@stlpmtx_std@@H@Z	1580	84.678	192	155	src/system/math/Geo.cpp
65	default/Character		3	1568	0	16+,4-6	?Sort@CharPollableSorter@@QAAXAAV?$vector@PAVRndPollable@@V?$StlNodeAlloc@PAVRndPollable@@@stlpmtx_std@@@stlpmtx_std@@@Z	1136	93.680	50	40	src/system/char/Character.cpp
65	default/Character		3	1568	0	16+,4-6	??A?$map@PAVObject@Hmx@@UDep@CharPollableSorter@@U?$less@PAVObject@Hmx@@@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@QAVObject@Hmx@@UDep@CharPollableSorter@@@stlpmtx_std@@@6@@stlpmtx_std@@QAAAAUDep@CharPollableSorter@@ABQAVObject@Hmx@@@Z	232	96.207	5	4	src/system/char/Character.cpp
65	default/Character		3	1568	0	16+,4-6	?AddDeps@CharPollableSorter@@IAAXPAUDep@1@ABV?$list@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@AAV?$list@PAUDep@CharPollableSorter@@V?$StlNodeAlloc@PAUDep@CharPollableSorter@@@stlpmtx_std@@@4@_N@Z	200	80.460	22	14	src/system/char/Character.cpp
66	default/Trans	RndTransformable	2	1544	0	16+	?ApplyDynamicConstraint@RndTransformable@@AAAXXZ	1224	65.144	181	97	src/system/rndobj/Trans.cpp
66	default/Trans	RndTransformable	2	1544	0	16+	?WorldXfm_Force@RndTransformable@@AAAABVTransform@@XZ	320	71.100	25	2	src/system/rndobj/Trans.cpp
67	default/MusicLibrary	MusicLibrary	2	1508	0	16+	?Text@MusicLibrary@@UBAXHHPAVUIListLabel@@PAVUILabel@@@Z	1292	68.248	191	81	src/band3/meta_band/MusicLibrary.cpp
67	default/MusicLibrary	MusicLibrary	2	1508	0	16+	?RemoveLastSongFromSetlist@MusicLibrary@@QAAXXZ	216	1.056	70	11	src/band3/meta_band/MusicLibrary.cpp
68	default/GemPlayer	GemPlayer	3	1504	0	16+,7-15	?UpdateCrowdMeter@GemPlayer@@QAAXMH@Z	748	97.262	9	4	src/band3/game/GemPlayer.cpp
68	default/GemPlayer	GemPlayer	3	1504	0	16+,7-15	?_M_insert_overflow_aux@?$vector@VUpcomingFretRelease@GemPlayer@@V?$StlNodeAlloc@VUpcomingFretRelease@GemPlayer@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVUpcomingFretRelease@GemPlayer@@ABV34@ABU__false_type@2@I_N@Z	404	85.208	48	25	src/band3/game/GemPlayer.cpp
68	default/GemPlayer	GemPlayer	3	1504	0	16+,7-15	?ChangeDifficulty@GemPlayer@@UAAXW4Difficulty@@@Z	352	86.705	27	17	src/band3/game/GemPlayer.cpp
69	default/Archive	Archive	3	1432	1	16+,4-6	?Merge@Archive@@QAAXAAV1@@Z	516	92.349	58	49	src/system/os/Archive.cpp
69	default/Archive	Archive	3	1432	1	16+,4-6	?Enumerate@Archive@@QAAXPBDP6AX00@Z_N0@Z	484	77.992	72	44	src/system/os/Archive.cpp
69	default/Archive	Archive	3	1432	1	16+,4-6	?GetFileInfo@Archive@@QAA_NPBDAAHAA_K11@Z	432	97.917	4	0	src/system/os/Archive.cpp
70	default/OvershellPanel		1	1416	0	16+	?ResolveSlotStates@OvershellPanel@@QAAXXZ	1416	93.223	40	17	src/band3/meta_band/OvershellPanel.cpp
71	default/BandIKEffector	BandIKEffector	3	1396	1	16+,7-15	?PollDeps@BandIKEffector@@UAAXAAV?$list@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@0@Z	856	98.668	16	0	src/system/bandobj/BandIKEffector.cpp
71	default/BandIKEffector	BandIKEffector	3	1396	1	16+,7-15	?ComputeHandPullAndQuat@BandIKEffector@@IAAXAAVQuatXfm@@AAVTransform@@ABV3@ABVVector3@@MMM@Z	444	89.198	26	18	src/system/bandobj/BandIKEffector.cpp
71	default/BandIKEffector	BandIKEffector	3	1396	1	16+,7-15	??$__uninitialized_copy@PBVConstraint@BandIKEffector@@PAV12@@stlpmtx_std@@YAPAVConstraint@BandIKEffector@@PBV12@0PAV12@ABU__false_type@0@@Z	96	86.167	13	11	src/system/bandobj/BandIKEffector.cpp
72	default/CharDriver		1	1372	1	7-15	?Poll@CharDriver@@UAAXXZ	1372	97.580	14	0	src/system/char/CharDriver.cpp
73	default/band3/meta_band/StoreMainPanel	StoreMainPanel	3	1352	2	16+,7-15,<=3	?Poll@StoreMainPanel@@UAAXXZ	664	92.982	13	0	src/band3/meta_band/StoreMainPanel.cpp
73	default/band3/meta_band/StoreMainPanel	StoreMainPanel	3	1352	2	16+,7-15,<=3	?FinishLoad@StoreMainPanel@@UAAXXZ	592	99.324	1	0	src/band3/meta_band/StoreMainPanel.cpp
73	default/band3/meta_band/StoreMainPanel	StoreMainPanel	3	1352	2	16+,7-15,<=3	??$__destroy_range_aux@V?$reverse_iterator@PAVNewReleaseEntry@StoreMainPanel@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAVNewReleaseEntry@StoreMainPanel@@@0@0ABU__false_type@0@@Z	96	17.333	30	6	src/band3/meta_band/StoreMainPanel.cpp
74	default/Leaderboard		1	1348	0	16+	?ShowData@Leaderboard@@QAAXXZ	1348	89.306	99	32	src/band3/meta_band/Leaderboard.cpp
75	default/FlowNode		1	1348	0	16+	??$__uninitialized_fill_n@PAVDrivenPropertyEntry@@IV1@@stlpmtx_std@@YAPAVDrivenPropertyEntry@@PAV1@IABV1@ABU__false_type@0@@Z	1348	4.786	338	17	src/system/flow/FlowNode.cpp
76	default/system/rndobj/Utl		1	1344	0	16+	?BuildVisit@@YAXPAVBSPNode@@@Z	1344	93.262	121	112	src/system/rndobj/Utl.cpp
77	default/system/rndobj/Utl		1	1332	0	16+	?MakeNormals@@YAXPAVRndMesh@@@Z	1332	89.790	109	98	src/system/rndobj/Utl.cpp
78	default/Locale		1	1304	0	16+	?Init@Locale@@QAAXXZ	1304	89.580	116	96	src/system/utl/Locale.cpp
79	default/BandLabel	BandLabel	2	1284	1	16+,<=3	?PreLoad@BandLabel@@UAAXAAVBinStream@@@Z	1168	8.908	286	10	src/system/bandobj/BandLabel.cpp
79	default/BandLabel	BandLabel	2	1284	1	16+,<=3	?Copy@BandLabel@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	116	94.138	3	0	src/system/bandobj/BandLabel.cpp
80	default/VelocityBuffer	RndVelocityBuffer	2	1284	0	16+	?Draw@RndVelocityBuffer@@QAA_NPAVRndCam@@AAV?$ObjPtrList@VRndDrawable@@VObjectDir@@@@@Z	792	36.247	172	57	src/system/rndobj/VelocityBuffer.cpp
80	default/VelocityBuffer	RndVelocityBuffer	2	1284	0	16+	?DrawMesh@RndVelocityBuffer@@QBAXPAVRndMesh@@@Z	492	72.789	70	38	src/system/rndobj/VelocityBuffer.cpp
81	default/Part		1	1280	0	16+	??0RndParticleSys@@IAA@XZ	1280	84.963	151	64	src/system/rndobj/Part.cpp
82	default/FreeCamera		1	1268	0	16+	?Poll@FreeCamera@@QAAXXZ	1268	91.385	77	63	src/system/world/FreeCamera.cpp
83	default/band3/game/PerfectSectionTracker		1	1256	0	16+	?HandleExitExtent@PerfectSectionTracker@@QAA_NMH_N@Z	1256	92.089	90	78	src/band3/game/PerfectSectionTracker.cpp
84	default/band3/game/PerfectOverdriveTracker		1	1248	0	4-6	?Poll_@PerfectOverdriveTracker@@UAAXM@Z	1248	99.599	4	5	src/band3/game/PerfectOverdriveTracker.cpp
85	default/system/os/UsbMidiGuitar		1	1244	0	16+	?Poll@UsbMidiGuitar@@SAXXZ	1244	98.563	34	26	src/system/os/UsbMidiGuitar.cpp
86	default/Spotlight		1	1200	0	16+	??0Spotlight@@IAA@XZ	1200	78.437	134	63	src/system/world/Spotlight.cpp
87	default/FFT		1	1200	0	16+	?fft_matrix_forward_columnwise@@YAHPAMJ0@Z	1200	55.080	248	126	src/system/synth_xbox/FFT.cpp
88	default/Song		1	1192	0	16+	?SyncState@Song@@QAAXXZ	1192	95.443	69	42	src/system/utl/Song.cpp
89	default/system/rndobj/Utl		1	1176	0	16+	?TessellateMesh@@YAXPAVRndMesh@@@Z	1176	68.544	183	98	src/system/rndobj/Utl.cpp
90	default/UsbMidiKeyboard		1	1164	0	16+	?Poll@UsbMidiKeyboard@@SAXXZ	1164	85.742	95	24	src/system/os/UsbMidiKeyboard.cpp
91	default/FFT		1	1160	0	16+	?fft_matrix_inverse_columnwise@@YAHPAMJ0@Z	1160	84.131	102	53	src/system/synth_xbox/FFT.cpp
92	default/MatAnim		1	1160	0	16+	??$_M_allocate_and_copy@PBV?$Key@VColor@Hmx@@@@@?$vector@V?$Key@VColor@Hmx@@@@V?$StlNodeAlloc@V?$Key@VColor@Hmx@@@@@stlpmtx_std@@@stlpmtx_std@@IAAPAV?$Key@VColor@Hmx@@@@IPBV2@0@Z	1160	5.593	291	18	src/system/rndobj/MatAnim.cpp
93	default/MeshAnim	V?$vector	7	1160	2	16+,4-6,7-15	?_M_insert_overflow_aux@?$vector@V?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAV?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@ABV3@ABU__false_type@2@I_N@Z	328	93.561	13	9	src/system/rndobj/MeshAnim.cpp
93	default/MeshAnim	V?$vector	7	1160	2	16+,4-6,7-15	??4?$vector@V?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	324	79.840	38	12	src/system/rndobj/MeshAnim.cpp
93	default/MeshAnim	V?$vector	7	1160	2	16+,4-6,7-15	?resize@?$vector@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@Z	128	88.438	10	4	src/system/rndobj/MeshAnim.cpp
93	default/MeshAnim	V?$vector	7	1160	2	16+,4-6,7-15	?_M_fill_insert@?$vector@V?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@IABV3@@Z	112	88.500	7	3	src/system/rndobj/MeshAnim.cpp
93	default/MeshAnim	V?$vector	7	1160	2	16+,4-6,7-15	??$__destroy_range_aux@V?$reverse_iterator@PAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@0@0ABU__false_type@0@@Z	96	93.083	4	0	src/system/rndobj/MeshAnim.cpp
93	default/MeshAnim	V?$vector	7	1160	2	16+,4-6,7-15	??_G?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@QAAPAXI@Z	92	72.304	10	2	src/system/rndobj/MeshAnim.cpp
93	default/MeshAnim	V?$vector	7	1160	2	16+,4-6,7-15	??$__destroy_range@PAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@V1@@stlpmtx_std@@YAXPAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@00@Z	80	91.700	4	0	src/system/rndobj/MeshAnim.cpp
94	default/PropSync		1	1156	0	16+	?PropSync@@YA_NAAVMatrix3@Hmx@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	1156	32.073	333	182	src/system/obj/PropSync.cpp
95	default/BandHighlight		1	1140	1	16+	?Save@BandHighlight@@UAAXAAVBinStream@@@Z	1140	0.140	285	0	src/system/bandobj/BandHighlight.cpp
96	default/Flare		1	1124	0	16+	?DrawShowing@RndFlare@@UAAXXZ	1124	98.527	26	22	src/system/rndobj/Flare.cpp
97	default/GameConfig	GameConfig	2	1120	0	16+	?AssignTracks@GameConfig@@QAAXXZ	716	95.587	17	8	src/band3/game/GameConfig.cpp
97	default/GameConfig	GameConfig	2	1120	0	16+	?GetController@GameConfig@@QBA?AVSymbol@@PAVBandUser@@@Z	404	70.624	57	31	src/band3/game/GameConfig.cpp
